UG,Viz,UG_Viz,Length,Perimetro,Areacortada
1682,3096,1682.3096,862.894505972,1679.505208,52.41018001
1683,-1,1683.-1,612.554166337,2553.703329,23.79012167
1683,1682,1682.1683,286.047012671,1679.505208,35.96550629
1683,3089,1683.3089,824.950698345,2553.703329,66.18169949
1683,3096,1683.3096,830.151451908,2553.703329,64.02491706
1684,1606,1684.1606,816.212991709,3507.072874,31.675095776
1684,1687,1684.1687,484.726890873,3507.072874,28.681214768
1684,3080,1684.3080,718.975323016,3507.072874,45.63212816
1684,3081,1684.3081,450.671788089,3507.072874,50.60102802
1684,3084,1684.3084,799.87951226,3507.072874,56.95794857
1684,3086,1684.3086,236.606367787,3507.072874,32.966383486
1687,1684,1684.1687,484.726890873,3507.072874,28.681214768
1687,3080,1687.3080,223.261771888,924.1150138,25.492023168
1687,3159,1687.3159,216.126351054,924.1150138,5.175933455
1689,1645,1689.1645,1195.33364743,2135.807907,40.19881397
1689,1650,1689.1650,296.609539863,2135.807907,60.33874295
1689,3084,1689.3084,643.86471935,2135.807907,44.3778159
1692,-1,1692.-1,321.6662948706,607.3114154,0.820291032
1692,1645,1692.1645,285.645120487,607.3114154,29.188577792
1696,-1,1696.-1,44.6024897038,741.0701162,1.714975216
1696,1546,1696.1546,696.467626467,741.0701162,12.797717126
1702,1621,1702.1621,534.8999647254,1902.379778,18.197635864
1702,1647,1702.1647,146.272153702,1902.379778,25.820693287
1702,1648,1702.1648,395.470586444,1902.379778,52.350826767
1702,1650,1650.1702,479.400339319,5025.95314,57.949846357
1702,3084,1702.3084,346.33673406,1902.379778,41.988919307
1703,1648,1703.1648,1435.1389489,1435.138949,48.823805103
1707,1648,1707.1648,575.473668736,1038.27299,49.526781916
1707,3084,1707.3084,388.236722271,1038.27299,39.164874456
1707,3086,1707.3086,74.5625987965,1038.27299,15.173309372
1711,-1,1711.-1,311.973472317,633.3020023,0.78498092
1711,1647,1711.1647,187.80563953,633.3020023,17.16404359
1711,1648,1711.1648,133.522890489,633.3020023,43.69417707
1713,-1,1713.-1,119.066747441,338.0784889,0.647164072
1713,1647,1713.1647,219.011741412,338.0784889,17.026226742
1718,-1,1718.-1,162.805579806,655.5945475,1.637244119
1718,1647,1718.1647,492.788967673,655.5945475,18.016306789
1721,1634,1721.1634,113.671368779,942.4863843,5.464991466
1721,3082,3082.1721,90.9698074602,3789.191387,19.613147867
1721,3156,3156.1721,305.482413025,666.7946407,4.772911692
1721,3194,3194.1721,278.908575021,1498.054078,14.647693187
1721,4004_LN,1721.4004_LN,134.4711066,942.4863843,4.030859703
1721,4020_LN,4020_LN.1721,18.9831133654,2446.934677,8.348199673
1722,1635,1722.1635,258.622351918,504.5009386,4.112921336
1722,1647,1722.1647,54.0688013703,504.5009386,17.448419763
1722,1723,1722.1723,191.809785341,504.5009386,2.124662261
1723,1647,1723.1647,280.318951607,472.1287369,17.434367838
1723,1722,1722.1723,191.809785341,504.5009386,2.124662261
1727,-1,1727.-1,1018.51529492,1675.543365,7.571058349
1727,1643,1727.1643,489.146395222,1675.543365,16.301670969
1727,3089,3089.1727,167.881674965,3363.494734,49.962636169
1731,-1,1731.-1,270.671509731,6141.444001,43.07181523
1731,1482,1731.1482,3175.23272177,6141.444001,69.27380584
1731,1746,1731.1746,439.549885923,6141.444001,53.26578493
1731,1748,1748.1731,400.10217547,400.1021755,43.976552474
1731,1759,1731.1759,1186.80137374,6141.444001,69.7806685
1731,3090,1731.3090,669.086334745,6141.444001,75.19997702
1736,-1,1736.-1,111.217471174,2190.614467,22.77455164
1736,1480,1480.1736,691.782324633,3170.195918,29.18203099
1736,1741,1741.1736,226.705534216,2209.51925,41.00638233
1736,3067,1736.3067,268.357275747,2190.614467,34.07072456
1736,3069,1736.3069,190.338419301,2190.614467,32.074478588
1736,3090,1736.3090,702.213442143,2190.614467,54.90271343
1741,1482,1741.1482,721.802554965,2209.51925,44.4338213
1741,1736,1741.1736,226.705534216,2209.51925,41.00638233
1741,3070,1741.3070,681.992323703,2209.51925,54.69502318
1741,3090,1741.3090,579.018837257,2209.51925,50.35999248
1746,-1,1746.-1,749.20210917,1860.206085,10.1939697
1746,1731,1731.1746,439.549885923,6141.444001,53.26578493
1746,3090,1746.3090,671.454090277,1860.206085,42.32213149
1748,1731,1748.1731,400.10217547,400.1021755,43.976552474
1750,1494,1750.1494,189.933667194,1467.711616,58.64747097
1750,1504,1750.1504,78.8695664398,1467.711616,37.55810971
1750,1507,1750.1507,607.131093359,1467.711616,29.83849837
1750,1759,1750.1759,591.777288834,1467.711616,36.77006926
1753,1482,1753.1482,1613.48850664,3045.780445,50.30093041
1753,1504,1753.1504,666.392948536,3045.780445,51.59583352
1753,1759,1753.1759,362.891084957,3045.780445,50.80779307
1753,3070,1753.3070,403.007904586,3045.780445,60.56213229
1758,-1,1758.-1,174.6607947421,3543.632928,26.00743937
1758,1759,1758.1759,685.026102848,3543.632928,52.71629264
1758,1761,1761.1758,830.371834374,990.0209771,29.24392694
1758,1762,1762.1758,398.549820963,982.3214974,29.513196466
1758,1767,1758.1767,351.553901253,3543.632928,73.72188975
1758,1770,1758.1770,420.097833373,3543.632928,67.49544302
1758,1776,1776.1758,319.985061567,1319.554308,30.861198727
1758,1778,1758.1778,204.0539730569,3543.632928,49.37123914
1758,1781,1781.1758,159.33360579,1126.135991,29.790797244
1759,-1,1759.-1,394.245485116,4063.849146,26.70885327
1759,1482,1759.1482,52.9781469632,4063.849146,52.91084388
1759,1494,1759.1494,130.757992996,4063.849146,75.29510825
1759,1504,1759.1504,108.401602435,4063.849146,54.20574699
1759,1731,1731.1759,1186.80137374,6141.444001,69.7806685
1759,1750,1750.1759,591.777288834,1467.711616,36.77006926
1759,1753,1753.1759,362.891084957,3045.780445,50.80779307
1759,1758,1758.1759,685.026102848,3543.632928,52.71629264
1759,1762,1762.1759,428.369659072,982.3214974,30.214610366
1759,1781,1781.1759,67.2249727226,1126.135991,30.492211144
1759,1782,1782.1759,55.3754363101,605.5284608,28.016874566
1761,-1,1761.-1,159.64914271,990.0209771,3.23648757
1761,1758,1761.1758,830.371834374,990.0209771,29.24392694
1762,-1,1762.-1,155.402017332,982.3214974,3.505757096
1762,1758,1762.1758,398.549820963,982.3214974,29.513196466
1762,1759,1762.1759,428.369659072,982.3214974,30.214610366
1763,1772,1763.1772,267.63286984,360.6386517,44.70933456
1763,1857,1857.1763,93.0057818459,1515.558955,5.372805516
1766,1769,1766.1769,382.19015826,4459.583496,83.83234073
1766,1822,1766.1822,1991.38668518,4459.583496,80.17115394
1766,1881,1881.1766,50.3318039065,516.5362561,50.048853263
1766,1882,1882.1766,137.665615792,670.0108178,50.775512813
1766,3091,1766.3091,497.953256091,4459.583496,86.35363203
1766,3101,1766.3101,122.685043142,4459.583496,85.80375125
1766,3102,1766.3102,1277.37093398,4459.583496,88.03341278
1767,-1,1767.-1,1639.22537257,4553.193815,47.71445038
1767,1758,1758.1767,351.553901253,3543.632928,73.72188975
1767,1770,1770.1767,443.520072858,4631.600433,89.20245403
1767,1775,1767.1775,55.9364365466,4553.193815,96.39986104
1767,1784,1784.1767,407.368877027,1375.617159,54.636734843
1767,3092,1767.3092,1229.17534836,4553.193815,88.96607797
1767,3093,1767.3093,426.413806292,4553.193815,96.92259977
1769,-1,1769.-1,34.6370058506,3979.623437,35.2526798
1769,1766,1766.1769,382.19015826,4459.583496,83.83234073
1769,1809,1769.1809,1525.28898862,3979.623437,83.93498052
1769,1822,1769.1822,1100.65677538,3979.623437,66.84417281
1769,1823,1823.1769,233.004916693,609.637885,36.673126723
1769,3091,3091.1769,703.845592356,3342.261288,73.0266509
1770,1758,1758.1770,420.097833373,3543.632928,67.49544302
1770,1767,1770.1767,443.520072858,4631.600433,89.20245403
1770,1778,1778.1770,3318.51755699,9894.568301,64.85180342
1770,3093,1770.3093,449.464969386,4631.600433,90.69615304
1771,1772,1771.1772,168.430221764,446.4361896,44.806651126
1771,3104,1771.3104,278.00596788,446.4361896,13.212002046
1772,-1,1772.-1,155.6585078142,8097.022203,44.10784833
1772,1763,1763.1772,267.63286984,360.6386517,44.70933456
1772,1771,1771.1772,168.430221764,446.4361896,44.806651126
1772,1784,1784.1772,431.777371611,1375.617159,51.030132793
1772,1836,1836.1772,639.77882475,5036.975228,85.25331814
1772,1838,1838.1772,902.086111849,4311.897154,81.44604028
1772,1839,1839.1772,299.575440607,1379.610271,49.091713552
1772,1840,1840.1772,178.468873064,864.5839003,47.498575201
1772,1853,1853.1772,60.6592163767,686.3874695,46.627335121
1772,1854,1854.1772,86.9059040579,331.2784262,44.681173306
1772,1857,1857.1772,116.471641004,1515.558955,48.879167616
1772,1860,1860.1772,53.993181453,1311.701648,46.526439936
1772,1878,1772.1878,622.0386332074,8097.022203,67.63257965
1772,3091,3091.1772,596.230953966,3342.261288,81.88181943
1772,3094,1772.3094,1533.67354459,8097.022203,70.67497302
1772,3095,1772.3095,1361.02270885,8097.022203,53.345336167
1772,3100,1772.3100,182.056578075,8097.022203,53.228924493
1772,3101,1772.3101,384.713376456,8097.022203,81.33193865
1772,3104,1772.3104,34.6412710067,8097.022203,56.62104758
1772,3206,1772.3206,21.2069725456,8097.022203,51.967281525
1773,1774,1773.1774,179.959955069,877.8857199,46.067568855
1773,1775,1773.1775,248.52021785,877.8857199,52.474172035
1773,3094,1773.3094,449.405546955,877.8857199,30.355886065
1774,1773,1773.1774,179.959955069,877.8857199,46.067568855
1774,1775,1775.1774,288.644592162,5340.925492,90.96421814
1774,1809,1774.1809,2258.5234034,5949.236071,90.9611082
1774,1819,1774.1819,2148.89240572,5949.236071,90.56621722
1774,3091,1774.3091,439.853767649,5949.236071,80.05277858
1774,3094,1774.3094,633.361947072,5949.236071,68.84593217
1775,-1,1775.-1,149.895195556,5340.925492,48.68541066
1775,1767,1767.1775,55.9364365466,4553.193815,96.39986104
1775,1773,1773.1775,248.52021785,877.8857199,52.474172035
1775,1774,1775.1774,288.644592162,5340.925492,90.96421814
1775,1783,1783.1775,2041.1085431302,2041.108543,55.42699881
1775,1784,1784.1775,231.264645742,1375.617159,55.607695123
1775,1788,1775.1788,628.298591671,5340.925492,98.34658715
1775,1819,1775.1819,732.264680372,5340.925492,96.9728204
1775,3092,1775.3092,686.790229989,5340.925492,89.93703825
1775,3094,1775.3094,278.202358867,5340.925492,75.25253535
1776,1758,1776.1758,319.985061567,1319.554308,30.861198727
1776,1778,1776.1778,999.569246108,1319.554308,28.217559127
1777,1778,1777.1778,876.517541343,1157.676885,29.307090468
1777,1786,1777.1786,84.0594776026,1157.676885,6.64842712
1777,1796,1777.1796,197.099865666,1157.676885,39.609216758
1778,1485,1778.1485,684.199367976,9894.568301,36.93696892
1778,1494,1778.1494,1462.4241001466,9894.568301,71.95005475
1778,1758,1758.1778,204.0539730569,3543.632928,49.37123914
1778,1770,1778.1770,3318.51755699,9894.568301,64.85180342
1778,1776,1776.1778,999.569246108,1319.554308,28.217559127
1778,1777,1777.1778,876.517541343,1157.676885,29.307090468
1778,1779,1779.1778,328.800089818,579.9560488,24.939072319
1778,1780,1780.1778,25.6692985072,1975.403216,29.082468643
1778,1781,1781.1778,635.521252425,1126.135991,27.147157644
1778,1782,1782.1778,23.7385415589,605.5284608,24.671821066
1778,1785,1785.1778,245.005558072,328.5322434,24.050276384
1778,1786,1786.1778,254.706944777,338.7664224,24.068936192
1778,1796,1778.1796,124.932104014,9894.568301,57.02972583
1778,1911,1778.1911,105.1642051055,9894.568301,60.12213341
1778,3093,1778.3093,605.74852157,9894.568301,72.57194916
1779,1778,1779.1778,328.800089818,579.9560488,24.939072319
1779,1796,1779.1796,164.277257584,579.9560488,35.241198609
1779,1911,1779.1911,86.8787014448,579.9560488,38.333606189
1780,1494,1780.1494,1949.73391701,1975.403216,54.304923853
1780,1778,1780.1778,25.6692985072,1975.403216,29.082468643
1781,1758,1781.1758,159.33360579,1126.135991,29.790797244
1781,1759,1781.1759,67.2249727226,1126.135991,30.492211144
1781,1778,1781.1778,635.521252425,1126.135991,27.147157644
1781,1782,1781.1782,264.056160215,1126.135991,5.09137917
1782,1494,1782.1494,262.358322708,605.5284608,49.894276276
1782,1759,1782.1759,55.3754363101,605.5284608,28.016874566
1782,1778,1782.1778,23.7385415589,605.5284608,24.671821066
1782,1781,1781.1782,264.056160215,1126.135991,5.09137917
1783,1775,1783.1775,2041.1085431302,2041.108543,55.42699881
1784,-1,1784.-1,247.155690278,1375.617159,6.922284463
1784,1767,1784.1767,407.368877027,1375.617159,54.636734843
1784,1772,1784.1772,431.777371611,1375.617159,51.030132793
1784,1775,1784.1775,231.264645742,1375.617159,55.607695123
1784,3094,1784.3094,58.0505747073,1375.617159,33.489409153
1785,1778,1785.1778,245.005558072,328.5322434,24.050276384
1785,1911,1785.1911,83.5266853328,328.5322434,37.444810254
1786,1777,1777.1786,84.0594776026,1157.676885,6.64842712
1786,1778,1786.1778,254.706944777,338.7664224,24.068936192
1788,-1,1788.-1,1824.76713443,8448.692711,49.66117649
1788,1775,1775.1788,628.298591671,5340.925492,98.34658715
1788,1805,1805.1788,417.370281994,417.370282,50.548602304
1788,1911,1788.1911,1259.99349985,8448.692711,86.41951013
1788,3092,3092.1788,846.487445266,2913.252951,90.91280408
1788,3093,3093.1788,3471.77575809,5432.651794,98.86932588
1796,1485,1485.1796,137.474727458,2141.87626,47.23909521
1796,1777,1777.1796,197.099865666,1157.676885,39.609216758
1796,1778,1778.1796,124.932104014,9894.568301,57.02972583
1796,1779,1779.1796,164.277257584,579.9560488,35.241198609
1796,1800,1800.1796,624.490684692,2363.805533,53.41841327
1796,1804,1804.1796,517.1079184859,517.1079185,34.174302771
1796,1911,1796.1911,564.576327357,2916.28464,70.4242597
1796,3096,1796.3096,586.325754833,2916.28464,73.90072145
1800,1485,1800.1485,250.35539065,2363.805533,33.32565636
1800,1537,1800.1537,34.3453125088,2363.805533,45.06850817
1800,1571,1800.1571,160.604411963,2363.805533,25.611898447
1800,1573,1800.1573,44.5261184616,2363.805533,21.525641739
1800,1576,1800.1576,946.846129181,2363.805533,29.76199009
1800,1796,1800.1796,624.490684692,2363.805533,53.41841327
1800,3096,1800.3096,302.637485796,2363.805533,59.9872826
1801,1803,1801.1803,14.4949377889,521.2234062,2.313905891
1801,1911,1801.1911,506.728468363,521.2234062,37.815377096
1802,3096,1802.3096,457.2108286087,457.2108286,41.804509883
1803,1801,1801.1803,14.4949377889,521.2234062,2.313905891
1803,1911,1803.1911,1059.1287794,1073.623717,38.015196075
1804,1796,1804.1796,517.1079184859,517.1079185,34.174302771
1805,1788,1805.1788,417.370281994,417.370282,50.548602304
1806,-1,1806.-1,489.475849147,1655.572274,8.821270606
1806,1810,1806.1810,752.31507471,1655.572274,34.832993176
1806,1811,1811.1806,185.275067328,430.4249586,9.896454996
1806,1828,1828.1806,87.1479341228,900.176026,10.38389503
1806,3097,1806.3097,141.358348577,1655.572274,10.509197603
1809,-1,1809.-1,1644.929970305,7988.568412,48.68230072
1809,1769,1769.1809,1525.28898862,3979.623437,83.93498052
1809,1774,1774.1809,2258.5234034,5949.236071,90.9611082
1809,1819,1809.1819,526.061376748,7988.568412,96.96971046
1809,1823,1823.1809,376.632968334,609.637885,50.102747643
1809,1824,1824.1809,1575.60006225,3651.311262,57.3508786
1809,3091,3091.1809,81.5316427675,3342.261288,86.45627182
1810,-1,1810.-1,2090.895090316,5377.574884,26.01172257
1810,1806,1806.1810,752.31507471,1655.572274,34.832993176
1810,1824,1824.1810,1657.529552281,3651.311262,34.68030045
1810,1828,1828.1810,813.028091835,900.176026,27.574346994
1810,3097,1810.3097,63.8070747683,5377.574884,27.699649567
1811,-1,1811.-1,245.149891253,430.4249586,1.07518439
1811,1806,1811.1806,185.275067328,430.4249586,9.896454996
1812,-1,1812.-1,2631.362724873,2880.764748,16.79535525
1812,1824,1824.1812,249.402023328,3651.311262,25.46393313
1814,-1,1814.-1,1586.55045081135,2764.586617,16.51286818
1814,1832,1832.1814,530.47669552,1441.829869,19.110611756
1814,4006_LN,1814.4006_LN,106.536176156,2764.586617,17.512107939
1814,4016_LN,1814.4016_LN,112.477969228,2764.586617,20.72059855
1814,4017_LN,1814.4017_LN,295.5952513062,2764.586617,17.148706979
1814,4018_LN,1814.4018_LN,90.869273542,2764.586617,16.580213169
1814,4019_LN,1814.4019_LN,42.0808000083,2764.586617,16.531978461
1819,-1,1819.-1,1573.41777393,4980.636237,48.28740974
1819,1774,1774.1819,2148.89240572,5949.236071,90.56621722
1819,1775,1775.1819,732.264680372,5340.925492,96.9728204
1819,1809,1809.1819,526.061376748,7988.568412,96.96971046
1822,-1,1822.-1,383.8206789118,5068.703533,31.59149301
1822,1766,1766.1822,1991.38668518,4459.583496,80.17115394
1822,1769,1769.1822,1100.65677538,3979.623437,66.84417281
1822,1832,1822.1832,14.3861872318,5068.703533,34.189236586
1822,1833,1833.1822,176.737193286,391.7881922,32.479600636
1822,3102,1822.3102,63.3302859721,5068.703533,71.04524486
1822,3144,3144.1822,766.327964694,1844.468959,37.408029592
1822,4016_LN,1822.4016_LN,572.057762203,5068.703533,35.79922338
1823,1769,1823.1769,233.004916693,609.637885,36.673126723
1823,1809,1823.1809,376.632968334,609.637885,50.102747643
1824,-1,1824.-1,168.7796240352,3651.311262,8.66857788
1824,1809,1824.1809,1575.60006225,3651.311262,57.3508786
1824,1810,1824.1810,1657.529552281,3651.311262,34.68030045
1824,1812,1824.1812,249.402023328,3651.311262,25.46393313
1828,1806,1828.1806,87.1479341228,900.176026,10.38389503
1828,1810,1828.1810,813.028091835,900.176026,27.574346994
1832,-1,1832.-1,35.3638221849,1441.829869,2.597743576
1832,1814,1832.1814,530.47669552,1441.829869,19.110611756
1832,1822,1822.1832,14.3861872318,5068.703533,34.189236586
1832,1833,1833.1832,209.542132305,391.7881922,3.485851202
1832,3144,3144.1832,593.380412279988,1844.468959,8.414280158
1832,4016_LN,1832.4016_LN,58.6806194654,1441.829869,6.805473946
1833,1822,1833.1822,176.737193286,391.7881922,32.479600636
1833,1832,1833.1832,209.542132305,391.7881922,3.485851202
1833,3144,1833.3144,5.50886665653,391.7881922,6.704644208
1836,-1,1836.-1,395.525861606,5036.975228,41.14546981
1836,1772,1836.1772,639.77882475,5036.975228,85.25331814
1836,1838,1838.1836,493.718294178,4311.897154,78.48366176
1836,1857,1857.1836,465.978722368,1515.558955,45.916789096
1836,1860,1860.1836,622.712358651,1311.701648,43.564061416
1836,1861,1861.1836,476.575116872,515.9159959,42.60740907
1836,1862,1862.1836,399.998977919,439.339857,41.731404998
1836,1863,1863.1836,916.643705378,916.6437054,42.261826127
1836,1870,1836.1870,626.043366714,5036.975228,54.54922906
1838,-1,1838.-1,1283.1464697983,4311.897154,37.33819195
1838,1772,1838.1772,902.086111849,4311.897154,81.44604028
1838,1836,1838.1836,493.718294178,4311.897154,78.48366176
1838,1857,1857.1838,840.102810046,1515.558955,42.109511236
1838,1879,1838.1879,792.843468531,4311.897154,40.163014873
1839,1772,1839.1772,299.575440607,1379.610271,49.091713552
1839,1878,1839.1878,1080.03483046,1379.610271,28.508596542
